stat,window,avg_type,mae,rmse,r2
SAST,45.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,46.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,47.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,48.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,49.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
SAST,50.0,ewma,1.5160676723095534,1.9228727110153245,0.022865734300676066
FTAST,17.0,ewma,1.0791690607781774,1.3681024274413085,0.08243255887545076
FTAST,18.0,ewma,1.077848788143032,1.3664026783033487,0.08471113916334161
FTAST,19.0,ewma,1.076689942339252,1.3649128061321112,0.0867060415173253
FTAST,20.0,ewma,1.0756856819671878,1.3636015840552616,0.088459935221464
FTAST,21.0,ewma,1.0748020424620488,1.3624436461808342,0.09000739398338242
FTAST,22.0,ewma,1.0740153548540374,1.3614181688681397,0.09137673587928685
FTAST,23.0,ewma,1.0733263475126555,1.360507894479125,0.09259138101620334
FTAST,24.0,ewma,1.0727115420239743,1.3596983978328585,0.09367086862730722
FTAST,25.0,ewma,1.0721591251991496,1.3589775275124565,0.09463162960258631
FTAST,26.0,ewma,1.0716752752930805,1.3583349750538483,0.09548758068299634
FTAST,27.0,ewma,1.0712521082576567,1.3577619389642543,0.09625058677310439
FTAST,28.0,ewma,1.0708765367594608,1.3572508599599593,0.09693082445959567
FTAST,29.0,ewma,1.07053989483642,1.3567952103219199,0.09753707063639305
FTAST,30.0,ewma,1.070238759486461,1.3563893248223151,0.09807693372748916
FTAST,31.0,ewma,1.0699659405001705,1.3560282639064636,0.09855704046331215
FTAST,32.0,ewma,1.0697251590086883,1.355707702136675,0.09898318791536853
FTAST,33.0,ewma,1.0695092684035796,1.3554238365934674,0.09936046813496358
FTAST,34.0,ewma,1.0693176797441497,1.3551733111716338,0.09969337101074927
FTAST,35.0,ewma,1.0691486812438507,1.3549531536317188,0.09998586967600365
FTAST,36.0,ewma,1.0690026807385586,1.3547607229602079,0.10024149183496045
FTAST,37.0,ewma,1.068879749939802,1.3545936651164343,0.10046337965049446
FTAST,38.0,ewma,1.0687675913020227,1.3544498756450845,0.10065434028102782
FTAST,39.0,ewma,1.0686714759036569,1.3543274679419648,0.10081688872815175
FTAST,40.0,ewma,1.068590909488924,1.3542247462003756,0.10095328432604456
FTAST,41.0,ewma,1.0685239769016088,1.3541401822528492,0.1010655619457933
FTAST,42.0,ewma,1.068470433187409,1.3540723956705543,0.1011555587849371
FTAST,43.0,ewma,1.0684332495184437,1.354020136599595,0.10122493745206196
FTAST,44.0,ewma,1.068408148953517,1.3539822709066778,0.10127520592847672
FTAST,45.0,ewma,1.0683910626943116,1.3539577672813916,0.10130773488663425
FTAST,46.0,ewma,1.0683802590279847,1.353945686002683,0.10132377276248317
FTAST,47.0,ewma,1.0683768040382644,1.353945169126008,0.10132445891215158
FTAST,48.0,ewma,1.0683802757480831,1.3539554318875167,0.10131083512897843
FTAST,49.0,ewma,1.0683892287771257,1.3539757551542724,0.10128385575244314
FTAST,50.0,ewma,1.0684051408901334,1.3540054787763602,0.10124439656397799
FTAST,17.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,18.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,19.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,20.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,21.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,22.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,23.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,24.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,25.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,26.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,27.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,28.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,29.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,30.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,31.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,32.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,33.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,34.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,35.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,36.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,37.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,38.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,39.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,40.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,41.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,42.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,43.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,44.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,45.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,46.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,47.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,48.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,49.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
FTAST,50.0,ewma,1.1280839403978407,1.4280696101604629,0.00023133151621856918
PASS,17.0,ewma,23.330715399584687,34.011224717292926,0.3334603257467279
PASS,18.0,ewma,23.330720923200968,34.010813388835444,0.3334764477817601
PASS,19.0,ewma,23.333134426468167,34.013241005905,0.3333812944150323
PASS,20.0,ewma,23.337301813087084,34.01796589383386,0.33319607728491674
PASS,21.0,ewma,23.343328699218258,34.02456084165682,0.33293751018775475
PASS,22.0,ewma,23.35115577987471,34.032685566226625,0.3326188964598227
PASS,23.0,ewma,23.360569962927837,34.04206658754402,0.33225092201819073
PASS,24.0,ewma,23.37130611069127,34.052482321548915,0.33184224173000065
PASS,25.0,ewma,23.382566163512568,34.0637519013569,0.33139991843014316
PASS,26.0,ewma,23.39401014223763,34.07572669942726,0.33092975540938974
PASS,27.0,ewma,23.405903084839284,34.08828383090589,0.33043655089891044
PASS,28.0,ewma,23.41827384813385,34.10132112701955,0.3299242947650647
PASS,29.0,ewma,23.431000557842438,34.11475321096104,0.32939632192312596
PASS,30.0,ewma,23.444030618123925,34.12850840885324,0.3288554330076622
PASS,31.0,ewma,23.4572089827672,34.14252629912633,0.32830399003777255
PASS,32.0,ewma,23.47042909107986,34.15675575420447,0.327743992818179
PASS,33.0,ewma,23.48403510497033,34.171153364929154,0.32717714037653167
PASS,34.0,ewma,23.49798791522082,34.18568216480929,0.3266048806873325
PASS,35.0,ewma,23.511740761087772,34.200310590835,0.32602845116021784
PASS,36.0,ewma,23.525627949879496,34.21501163220136,0.3254489117964876
PASS,37.0,ewma,23.539585187819714,34.22976212924338,0.3248671724879121
PASS,38.0,ewma,23.553684783335566,34.244542193166176,0.32428401560717124
PASS,39.0,ewma,23.56771816126472,34.259334723464,0.32370011479215666
PASS,40.0,ewma,23.581740585024164,34.274125004764116,0.3231160506368871
PASS,41.0,ewma,23.595830322714917,34.288900368573096,0.32253232385546593
PASS,42.0,ewma,23.609929060367186,34.3036499083133,0.3219493663717916
PASS,43.0,ewma,23.624109963703255,34.318364238315,0.3213675506987791
PASS,44.0,ewma,23.638319683819656,34.33303528922302,0.3207871979008513
PASS,45.0,ewma,23.652471292874708,34.34765613369589,0.3202085843780942
PASS,46.0,ewma,23.66650093675856,34.362220837405914,0.3196319476663926
PASS,47.0,ewma,23.68048015089469,34.37672433125175,0.31905749141265805
PASS,48.0,ewma,23.694297655309555,34.39116230142177,0.3184853896559462
PASS,49.0,ewma,23.70812926295996,34.40553109453251,0.31791579052243524
PASS,50.0,ewma,23.72192988576512,34.41982763554221,0.3173488194237174
PASS,17.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,18.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,19.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,20.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,21.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,22.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,23.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,24.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,25.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,26.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,27.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,28.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,29.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,30.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,31.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,32.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,33.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,34.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,35.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,36.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,37.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,38.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,39.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,40.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,41.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,42.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,43.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,44.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,45.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,46.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,47.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,48.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,49.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
PASS,50.0,ewma,28.637516533770953,39.49861498825825,0.10103000156357089
CFGM,17.0,ewma,3.4038774155434584,4.332957426820952,0.04891396184403529
CFGM,18.0,ewma,3.4006398059322853,4.328531762151742,0.050855840260343954
CFGM,19.0,ewma,3.397850884177943,4.324689444939001,0.05254015009613544
CFGM,20.0,ewma,3.395457384879239,4.321338428945036,0.05400787307773458
CFGM,21.0,ewma,3.393362355059886,4.318404465780797,0.055291995526288384
CFGM,22.0,ewma,3.3915550585855936,4.315827045456247,0.056419348463396135
CFGM,23.0,ewma,3.38996244043256,4.3135563949049835,0.05741196391579517
CFGM,24.0,ewma,3.3885566517704238,4.31155122710277,0.05828808918741046
CFGM,25.0,ewma,3.3873195801507756,4.309777031140909,0.059062955410518536
CFGM,26.0,ewma,3.3862545970463676,4.308204757796983,0.05974936696590072
CFGM,27.0,ewma,3.3853101333608726,4.306809798085387,0.06035815855371918
CFGM,28.0,ewma,3.384471072012518,4.3055711814900794,0.0608985532651124
CFGM,29.0,ewma,3.38373199918746,4.304470940776838,0.06137844575130469
CFGM,30.0,ewma,3.383070140482049,4.303493604439736,0.061804628119206506
CFGM,31.0,ewma,3.382476933932518,4.302625787893155,0.06218297160057884
CFGM,32.0,ewma,3.381941641970336,4.301855861752095,0.06251857375530434
CFGM,33.0,ewma,3.381456600557418,4.3011736808030605,0.06281587858450666
CFGM,34.0,ewma,3.3810366994756915,4.300570361134127,0.06307877517988625
CFGM,35.0,ewma,3.3806693089378834,4.300038095763584,0.06331067923934275
CFGM,36.0,ewma,3.3803428065203818,4.2995700012582985,0.06351460080910709
CFGM,37.0,ewma,3.380048440321398,4.299159989460127,0.06369320088049313
CFGM,38.0,ewma,3.3797887045911983,4.298802659679641,0.06384883891197513
CFGM,39.0,ewma,3.3795562475469825,4.298493207670268,0.06398361291948917
CFGM,40.0,ewma,3.379355819784694,4.298227348434683,0.06409939344702464
CFGM,41.0,ewma,3.379185911322701,4.298001250491539,0.06419785247186605
CFGM,42.0,ewma,3.3790489667913626,4.29781147968313,0.06428048809673115
CFGM,43.0,ewma,3.378933644912817,4.297654950962234,0.06434864572151466
CFGM,44.0,ewma,3.3788440415519676,4.297528886880771,0.06440353626062734
CFGM,45.0,ewma,3.3787784513801764,4.297430781730416,0.06444625187068864
CFGM,46.0,ewma,3.378734391906634,4.297358370468154,0.06447777957201162
CFGM,47.0,ewma,3.3787097337584693,4.297309601707722,0.06449901308163752
CFGM,48.0,ewma,3.378709543740139,4.297282614177975,0.0645107631223727
CFGM,49.0,ewma,3.378720092156189,4.297275716147293,0.0645137664288149
CFGM,50.0,ewma,3.3787411240868903,4.2972873673935625,0.0645086936357313
CFGM,17.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,18.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,19.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,20.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,21.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,22.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,23.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,24.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,25.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,26.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,27.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,28.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,29.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,30.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,31.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,32.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,33.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,34.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,35.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,36.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,37.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,38.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,39.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,40.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,41.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,42.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,43.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,44.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,45.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,46.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,47.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,48.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,49.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGM,50.0,ewma,3.4831623973130004,4.417731953076757,0.011333803809751575
CFGA,17.0,ewma,5.477514399899313,7.115955078410348,0.16565738310867084
CFGA,18.0,ewma,5.472193252601607,7.109821141072266,0.16709516609233732
CFGA,19.0,ewma,5.467677731506432,7.104616614005743,0.16831412478604768
CFGA,20.0,ewma,5.463784743135518,7.100192653655438,0.16934956413299074
CFGA,21.0,ewma,5.460518484733962,7.096429311381712,0.17022987642978615
CFGA,22.0,ewma,5.457719523899686,7.0932289556117745,0.17097812901782639
CFGA,23.0,ewma,5.455354732253514,7.090511398463399,0.17161323688128116
CFGA,24.0,ewma,5.45337296851975,7.08821023515923,0.17215084095098976
CFGA,25.0,ewma,5.451745568826485,7.086270059914961,0.17260397441386133
CFGA,26.0,ewma,5.450444852559996,7.084644324221855,0.17298357410167098
CFGA,27.0,ewma,5.449420547666255,7.083293672024161,0.17329887717849646
CFGA,28.0,ewma,5.448565287154437,7.082184633100048,0.17355773188385282
CFGA,29.0,ewma,5.4479685463150265,7.08128858840944,0.1737668431676086
CFGA,30.0,ewma,5.447510491358048,7.080580944000353,0.1739319684983366
CFGA,31.0,ewma,5.447204308304258,7.0800404663345775,0.17405807517937244
CFGA,32.0,ewma,5.447028415266133,7.079648743629468,0.17414946766680717
CFGA,33.0,ewma,5.446984368429649,7.07938974637327,0.1742098913169592
CFGA,34.0,ewma,5.447084259929916,7.079249466481102,0.17424261747100156
CFGA,35.0,ewma,5.447297221708712,7.079215619254245,0.174250513655695
CFGA,36.0,ewma,5.447567903380156,7.079277395831542,0.1742361018331735
CFGA,37.0,ewma,5.447886355713786,7.079425256492116,0.17420160699316978
CFGA,38.0,ewma,5.44826332503158,7.079650757207201,0.17414899789364757
CFGA,39.0,ewma,5.448712816827877,7.079946403406855,0.17408002138147738
CFGA,40.0,ewma,5.449224368600923,7.080305526142031,0.17399623143523046
CFGA,41.0,ewma,5.449754700046724,7.080722176769773,0.17389901384664952
CFGA,42.0,ewma,5.450328867094913,7.081191037032896,0.17378960728055703
CFGA,43.0,ewma,5.450917091669096,7.081707341992769,0.17366912131351087
CFGA,44.0,ewma,5.4514985450044104,7.082266813740255,0.17353855194086643
CFGA,45.0,ewma,5.452086192463172,7.082865604182513,0.17339879495361632
CFGA,46.0,ewma,5.452701533438938,7.083500245502481,0.1732506575155628
CFGA,47.0,ewma,5.453332285641072,7.084167607129453,0.17309486821425668
CFGA,48.0,ewma,5.453973798133487,7.0848648582548845,0.17293208581288066
CFGA,49.0,ewma,5.45463938808235,7.085589435087212,0.17276290689258045
CFGA,50.0,ewma,5.455331275451498,7.086339012170029,0.17258787254394115
CFGA,17.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,18.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,19.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,20.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,21.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,22.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,23.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,24.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,25.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,26.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,27.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
CFGA,28.0,ewma,5.98288611447002,7.679897993357654,0.028173057919576805
